chr	pos	length_bp	sample_count	freq	freq_class	is_short
chrM	14917.0	1	392	0.0829980944315054	common	True
chrM	14918.0	1	502	0.10628837603218294	common	True
chrM	14919.0	1	418	0.08850307008257463	common	True
chrM	14923.0	1	312	0.06605970781283083	common	True
chrM	14925.0	1	405	0.08575058225704002	common	True
chrM	14928.0	1	383	0.08109252593690451	common	True
chrM	14929.0	1	575	0.12174465382172348	common	True
chr1	629410.0	1	119	0.025195850095278426	common	True
chr1	629655.0	1	36	0.007622273978403557	rare	True
chr1	629737.0	1	479	0.101418589879314	common	True
chrM	4485.0	1	41	0.008680923142070718	rare	True
chrM	4567.0	1	205	0.04340461571035359	common	True
chrM	4084.0	1	9	0.0019055684946008892	rare	True
chr1	633805.0	1	31	0.006563624814736396	rare	True
chr1	634008.0	1	153	0.03239466440821512	common	True
chr1	634124.0	1	87	0.018420495447808598	common	True
chrM	8652.0	1	87	0.018420495447808598	common	True
chrM	8665.0	1	238	0.05039170019055685	common	True
chrM	8636.0	1	38	0.008045733643870422	rare	True
chrM	8832.0	1	191	0.04044039805208554	common	True
chrM	8955.0	1	122	0.02583103959347872	common	True
chr2	219395880.0	1	35	0.007410544145670125	rare	True
chr2	219395922.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	219395923.0	1	4	0.0008469193309337286	ultra-rare	True
chr2	219395936.0	1	3	0.0006351894982002964	ultra-rare	True
chr2	219395938.0	1	1	0.00021172983273343214	private	True
chr2	219395948.0	1	4	0.0008469193309337286	ultra-rare	True
chr2	219395949.0	1	6	0.0012703789964005929	rare	True
chr2	219395950.0	1	2	0.0004234596654668643	ultra-rare	True
chr2	219395959.0	1	5	0.0010586491636671606	rare	True
chr2	219395975.0	1	10	0.002117298327334321	rare	True
chr2	219395978.0	1	4	0.0008469193309337286	ultra-rare	True
chr2	219395986.0	1	9	0.0019055684946008892	rare	True
chr2	219395994.0	1	3	0.0006351894982002964	ultra-rare	True
chr2	219396003.0	1	7	0.0014821088291340249	rare	True
chr2	219396004.0	1	3	0.0006351894982002964	ultra-rare	True
chr2	219396008.0	1	3	0.0006351894982002964	ultra-rare	True
chr2	219396012.0	1	1	0.00021172983273343214	private	True
chr2	219396016.0	1	1	0.00021172983273343214	private	True
chr2	219396025.0	1	1	0.00021172983273343214	private	True
chrM	15503.0	1	40	0.008469193309337285	rare	True
chrM	15507.0	1	6	0.0012703789964005929	rare	True
chrM	15544.0	1	6	0.0012703789964005929	rare	True
chrM	15549.0	1	8	0.0016938386618674571	rare	True
chrM	15556.0	1	11	0.0023290281600677537	rare	True
chrM	15563.0	1	5	0.0010586491636671606	rare	True
chrM	15570.0	1	11	0.0023290281600677537	rare	True
chrM	15576.0	1	11	0.0023290281600677537	rare	True
chrM	15581.0	1	5	0.0010586491636671606	rare	True
chrM	15589.0	1	6	0.0012703789964005929	rare	True
chrM	15596.0	1	13	0.0027524878255346177	rare	True
chrM	15598.0	1	7	0.0014821088291340249	rare	True
chrM	15599.0	1	7	0.0014821088291340249	rare	True
chrM	15600.0	1	12	0.0025407579928011857	rare	True
chrM	15602.0	1	7	0.0014821088291340249	rare	True
chrM	15603.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	15605.0	1	7	0.0014821088291340249	rare	True
chrM	15614.0	1	9	0.0019055684946008892	rare	True
chrM	15616.0	1	10	0.002117298327334321	rare	True
chrM	15618.0	1	9	0.0019055684946008892	rare	True
chrM	15627.0	1	9	0.0019055684946008892	rare	True
chrM	15628.0	1	12	0.0025407579928011857	rare	True
chr2	32916274.0	1	1301	0.27546051238619523	common	True
chr2	32916313.0	1	725	0.1535041287317383	common	True
chr2	32916319.0	1	717	0.15181029006987085	common	True
chr2	32916321.0	1	713	0.15096337073893712	common	True
chr2	32916333.0	1	1949	0.41266144399745924	common	True
chr2	32916335.0	1	1028	0.21765826804996824	common	True
chr2	32916343.0	1	445	0.0942197755663773	common	True
chr2	32916401.0	1	386	0.0817277154351048	common	True
chr2	32916402.0	1	407	0.08617404192250688	common	True
chr2	32916423.0	1	709	0.1501164514080034	common	True
chr2	32916429.0	1	388	0.08215117510057167	common	True
chr2	32916439.0	1	968	0.20495447808596232	common	True
chr2	32916449.0	1	431	0.09125555790810926	common	True
chr2	32916454.0	1	731	0.1547745077281389	common	True
chr2	32916462.0	1	947	0.20050815159856022	common	True
chr2	32916465.0	1	502	0.10628837603218294	common	True
chr2	32916494.0	1	158	0.033453313571882276	common	True
chr2	32916500.0	1	90	0.019055684946008893	common	True
chr2	32916514.0	1	207	0.04382807537582045	common	True
chr2	32916523.0	1	315	0.06669489731103112	common	True
chr2	32916534.0	1	296	0.06267203048909592	common	True
chr2	32916544.0	1	300	0.06351894982002965	common	True
chr2	32916565.0	1	703	0.1488460724116028	common	True
chr2	32916566.0	1	621	0.13148422612746136	common	True
chr2	32916568.0	1	546	0.11560448867245394	common	True
chr2	32916580.0	1	1048	0.22189286470463687	common	True
chrM	437.0	1	77	0.016303197120474275	common	True
chrM	438.0	1	126	0.02667795892441245	common	True
chrM	440.0	1	132	0.027948337920813044	common	True
chrM	455.0	1	113	0.023925471098877833	common	True
chrM	458.0	1	132	0.027948337920813044	common	True
chrM	3400.0	1	61	0.01291551979673936	common	True
chrM	3401.0	1	85	0.01799703578234173	common	True
chrM	3403.0	1	126	0.02667795892441245	common	True
chrM	3410.0	1	154	0.03260639424094855	common	True
chrM	3411.0	1	195	0.041287317383019266	common	True
chrM	3415.0	1	229	0.04848613169595596	common	True
chrM	3448.0	1	159	0.03366504340461571	common	True
chrM	9421.0	1	65	0.013762439127673089	common	True
chrM	12931.0	1	365	0.07728138894770273	common	True
chrM	12934.0	1	508	0.10755875502858353	common	True
chrM	12937.0	1	369	0.07812830827863645	common	True
chrM	12938.0	1	465	0.09845437222104594	common	True
chrM	12939.0	1	526	0.1113698920177853	common	True
chrM	12940.0	1	536	0.11348719034511963	common	True
chrM	12941.0	1	653	0.1382595807749312	common	True
chrM	12950.0	1	514	0.10882913402498412	common	True
chr20	21474657.0	1	22	0.004658056320135507	rare	True
chrM	12369.0	1	45	0.009527842473004446	rare	True
chrM	12386.0	1	28	0.0059284353165360995	rare	True
chrM	12389.0	1	36	0.007622273978403557	rare	True
chrM	12390.0	1	44	0.009316112640271015	rare	True
chrM	12396.0	1	42	0.00889265297480415	rare	True
chrM	12407.0	1	25	0.005293245818335804	rare	True
chrM	12409.0	1	37	0.00783400381113699	rare	True
chr21	21708348.0	1	96	0.020326063942409486	common	True
chr21	21708361.0	1	206	0.04361634554308702	common	True
chr21	21708410.0	1	120	0.025407579928011858	common	True
chrM	5715.0	1	243	0.05145034935422401	common	True
chrM	12477.0	1	31	0.006563624814736396	rare	True
chr4	29439678.0	1	234	0.04954478085962312	common	True
chr4	29439683.0	1	91	0.019267414778742324	common	True
chr4	29439689.0	1	176	0.03726445056108406	common	True
chr4	29439695.0	1	166	0.035147152233749736	common	True
chr4	29439700.0	1	120	0.025407579928011858	common	True
chr4	29439701.0	1	138	0.029218716917213637	common	True
chr4	29439704.0	1	420	0.0889265297480415	common	True
chr4	29439714.0	1	293	0.06203684099089562	common	True
chr4	29439721.0	1	301	0.06373067965276308	common	True
chr4	29439733.0	1	260	0.055049756510692355	common	True
chr4	29439735.0	1	138	0.029218716917213637	common	True
chr4	29439753.0	1	30	0.0063518949820029645	rare	True
chrM	12884.0	1	133	0.028160067753546476	common	True
chrM	12885.0	1	149	0.03154774507728139	common	True
chrM	12893.0	1	137	0.029006987084480202	common	True
chrM	12894.0	1	176	0.03726445056108406	common	True
chrM	12896.0	1	149	0.03154774507728139	common	True
chrM	12898.0	1	141	0.029853906415413932	common	True
chrM	12908.0	1	91	0.019267414778742324	common	True
chrM	12911.0	1	299	0.06330721998729621	common	True
chrM	12923.0	1	254	0.053779377514291765	common	True
chrM	12959.0	1	268	0.056743595172559814	common	True
chrM	12963.0	1	253	0.053567647681558334	common	True
chrM	12967.0	1	344	0.07283506246030065	common	True
chrM	6162.0	1	389	0.0823629049333051	common	True
chr5	32338472.0	1	82	0.017361846284141436	common	True
chr5	32338548.0	1	408	0.08638577175524031	common	True
chr5	32338557.0	1	313	0.06627143764556426	common	True
chr5	32338564.0	1	341	0.07219987296210036	common	True
chr5	32338576.0	1	507	0.1073470251958501	common	True
chr5	32338593.0	1	365	0.07728138894770273	common	True
chr5	32338673.0	1	85	0.01799703578234173	common	True
chrM	14860.0	1	480	0.10163031971204743	common	True
chrM	14863.0	1	344	0.07283506246030065	common	True
chrM	14868.0	1	504	0.1067118356976498	common	True
chrM	14879.0	1	518	0.10967605335591785	common	True
chrM	14880.0	1	292	0.06182511115816219	common	True
chrM	14882.0	1	316	0.06690662714376455	common	True
chrM	14892.0	1	756	0.1600677535464747	common	True
chrM	14905.0	1	381	0.08066906627143765	common	True
chrM	14906.0	1	313	0.06627143764556426	common	True
chrM	14913.0	1	303	0.06415413931822994	common	True
chrM	14922.0	1	384	0.08130425576963794	common	True
chr6	105039586.0	1	68	0.014397628625873385	common	True
chr6	105039620.0	1	9	0.0019055684946008892	rare	True
chr6	105039621.0	1	3	0.0006351894982002964	ultra-rare	True
chr6	105039622.0	1	12	0.0025407579928011857	rare	True
chr6	105039633.0	1	5	0.0010586491636671606	rare	True
chr6	105039639.0	1	10	0.002117298327334321	rare	True
chr6	105039656.0	1	4	0.0008469193309337286	ultra-rare	True
chr6	105039660.0	1	7	0.0014821088291340249	rare	True
chr6	105039662.0	1	6	0.0012703789964005929	rare	True
chr6	105039670.0	1	14	0.0029642176582680498	rare	True
chr6	105039678.0	1	5	0.0010586491636671606	rare	True
chr6	105039680.0	1	10	0.002117298327334321	rare	True
chr6	105039686.0	1	7	0.0014821088291340249	rare	True
chr6	105039702.0	1	13	0.0027524878255346177	rare	True
chr6	105039707.0	1	12	0.0025407579928011857	rare	True
chr6	105039709.0	1	9	0.0019055684946008892	rare	True
chr6	105039711.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	3700.0	1	72	0.015244547956807113	common	True
chrM	3711.0	1	15	0.0031759474910014822	rare	True
chrM	3713.0	1	16	0.0033876773237349143	rare	True
chrM	3728.0	1	19	0.004022866821935211	rare	True
chrM	3735.0	1	12	0.0025407579928011857	rare	True
chrM	3736.0	1	10	0.002117298327334321	rare	True
chrM	3744.0	1	16	0.0033876773237349143	rare	True
chrM	3746.0	1	214	0.04531018420495448	common	True
chrM	3750.0	1	10	0.002117298327334321	rare	True
chr9	29879791.0	1	2	0.0004234596654668643	ultra-rare	True
chr9	29879833.0	1	1	0.00021172983273343214	private	True
chr9	29879839.0	1	1	0.00021172983273343214	private	True
chr9	29879849.0	1	1	0.00021172983273343214	private	True
chr9	29879857.0	1	1	0.00021172983273343214	private	True
chr9	29879875.0	1	1	0.00021172983273343214	private	True
chr9	29879876.0	1	1	0.00021172983273343214	private	True
chr9	29879885.0	1	1	0.00021172983273343214	private	True
chr9	29879891.0	1	1	0.00021172983273343214	private	True
chr9	29879910.0	1	1	0.00021172983273343214	private	True
chr9	29879914.0	1	1	0.00021172983273343214	private	True
chrM	11013.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	11026.0	1	6	0.0012703789964005929	rare	True
chrM	11030.0	1	5	0.0010586491636671606	rare	True
chrM	11033.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11042.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11053.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11064.0	1	5	0.0010586491636671606	rare	True
chrM	11079.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	11089.0	1	5	0.0010586491636671606	rare	True
chr1	629798.0	1	306	0.06478932881643024	common	True
chr1	629826.0	1	227	0.0480626720304891	common	True
chr1	629897.0	1	162	0.03430023290281601	common	True
chr1	630845.0	1	35	0.007410544145670125	rare	True
chr1	630991.0	1	757	0.16027948337920814	common	True
chr1	631252.0	1	20	0.004234596654668642	rare	True
chr1	631354.0	1	168	0.0355706118992166	common	True
chr1	631531.0	1	12	0.0025407579928011857	rare	True
chr1	629644.0	1	72	0.015244547956807113	common	True
chr1	629672.0	1	43	0.009104382807537581	rare	True
chr1	629742.0	1	216	0.045733643870421344	common	True
chr1	631046.0	1	34	0.007198814312936693	rare	True
chr1	631728.0	1	34	0.007198814312936693	rare	True
chrM	4474.0	1	93	0.019690874444209187	common	True
chrM	4502.0	1	41	0.008680923142070718	rare	True
chrM	4527.0	1	98	0.02074952360787635	common	True
chrM	4543.0	1	193	0.0408638577175524	common	True
chrM	4572.0	1	180	0.038111369892017785	common	True
chrM	5876.0	1	45	0.009527842473004446	rare	True
chrM	6244.0	1	5	0.0010586491636671606	rare	True
chrM	6607.0	1	45	0.009527842473004446	rare	True
chrM	4595.0	1	246	0.052085538852424305	common	True
chrM	4867.0	1	100	0.021172983273343216	common	True
chrM	4891.0	1	144	0.030489095913614227	common	True
chrM	5711.0	1	114	0.024137200931611265	common	True
chrM	5744.0	1	116	0.024560660597078128	common	True
chrM	5761.0	1	129	0.027313148422612746	common	True
chrM	6082.0	1	26	0.0055049756510692355	rare	True
chrM	6184.0	1	272	0.05759051450349354	common	True
chrM	6189.0	1	246	0.052085538852424305	common	True
chr1	632032.0	1	471	0.09972475121744653	common	True
chr1	632104.0	1	184	0.03895828922295151	common	True
chr1	632301.0	1	310	0.06563624814736396	common	True
chr1	631867.0	1	26	0.0055049756510692355	rare	True
chrM	6696.0	1	36	0.007622273978403557	rare	True
chrM	6862.0	1	98	0.02074952360787635	common	True
chrM	7088.0	1	351	0.07431717128943469	common	True
chrM	7117.0	1	160	0.03387677323734914	common	True
chrM	7143.0	1	337	0.07135295363116663	common	True
chr11	100145042.0	1	40	0.008469193309337285	rare	True
chr11	100145052.0	1	27	0.005716705483802668	rare	True
chr11	100145055.0	1	47	0.009951302138471311	rare	True
chr11	100145074.0	1	26	0.0055049756510692355	rare	True
chr11	100145075.0	1	33	0.006987084480203261	rare	True
chr11	100145079.0	1	42	0.00889265297480415	rare	True
chr11	100145098.0	1	42	0.00889265297480415	rare	True
chr11	100145111.0	1	29	0.006140165149269532	rare	True
chr11	100145114.0	1	62	0.013127249629472792	common	True
chr11	100145121.0	1	24	0.005081515985602371	rare	True
chr11	100144722.0	1	1	0.00021172983273343214	private	True
chrM	11500.0	1	107	0.02265509210247724	common	True
chrM	11504.0	1	53	0.011221681134871904	common	True
chrM	11514.0	1	40	0.008469193309337285	rare	True
chr11	49862055.0	1	248	0.05250899851789117	common	True
chr11	49862071.0	1	355	0.07516409062036841	common	True
chr11	49862092.0	1	439	0.09294939656997671	common	True
chr11	49862108.0	1	553	0.11708659750158798	common	True
chr11	49862109.0	1	502	0.10628837603218294	common	True
chr11	49862127.0	1	546	0.11560448867245394	common	True
chr11	49862130.0	1	397	0.08405674359517255	common	True
chr11	49862134.0	1	420	0.0889265297480415	common	True
chr11	49862153.0	1	28	0.0059284353165360995	rare	True
chr17	22521431.0	1	475	0.10057167054838027	common	True
chrM	16567.0	1	1169	0.24751217446538218	common	True
chrM	16568.0	1	1597	0.33813254287529115	common	True
chr5	32338578.0	1	776	0.16430235020114334	common	True
chr5	32338716.0	1	26	0.0055049756510692355	rare	True
chrM	14871.0	1	436	0.09231420707177641	common	True
chr1	629185.0	1	88	0.01863222528054203	common	True
chr1	629397.0	1	110	0.023290281600677535	common	True
chr1	629462.0	1	251	0.05314418801609147	common	True
chr1	629549.0	1	16	0.0033876773237349143	rare	True
chr1	629562.0	1	38	0.008045733643870422	rare	True
chr1	629850.0	1	372	0.07876349777683675	common	True
chr1	629893.0	1	514	0.10882913402498412	common	True
chr1	629946.0	1	368	0.07791657844590302	common	True
chr1	629979.0	1	297	0.06288376032182935	common	True
chr1	629987.0	1	158	0.033453313571882276	common	True
chr1	630005.0	1	333	0.0705060343002329	common	True
chr1	630017.0	1	388	0.08215117510057167	common	True
chr1	630025.0	1	477	0.10099513021384714	common	True
chr1	630709.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	630870.0	1	107	0.02265509210247724	common	True
chr1	631161.0	1	309	0.06542451831463053	common	True
chr1	631173.0	1	119	0.025195850095278426	common	True
chr1	631326.0	1	279	0.05907262333262757	common	True
chr1	631357.0	1	154	0.03260639424094855	common	True
chr1	631509.0	1	7	0.0014821088291340249	rare	True
chr1	74447236.0	1	358	0.07579928011856871	common	True
chr1	629674.0	1	102	0.02159644293881008	common	True
chr1	629797.0	1	235	0.04975651069235655	common	True
chr1	629861.0	1	421	0.08913825958077493	common	True
chr1	629908.0	1	42	0.00889265297480415	rare	True
chr1	630783.0	1	34	0.007198814312936693	rare	True
chr1	630791.0	1	88	0.01863222528054203	common	True
chr1	630833.0	1	51	0.01079822146940504	common	True
chr1	631224.0	1	59	0.012492060131272496	common	True
chrM	4504.0	1	123	0.026042769426212153	common	True
chrM	4627.0	1	302	0.06394240948549651	common	True
chrM	4691.0	1	411	0.08702096125344061	common	True
chrM	4738.0	1	50	0.010586491636671608	common	True
chrM	4889.0	1	60	0.012703789964005929	common	True
chrM	4933.0	1	7	0.0014821088291340249	rare	True
chrM	5613.0	1	164	0.03472369256828287	common	True
chrM	5621.0	1	103	0.02180817277154351	common	True
chrM	5663.0	1	46	0.009739572305737878	rare	True
chrM	6054.0	1	66	0.013974168960406522	common	True
chrM	4131.0	1	40	0.008469193309337285	rare	True
chrM	4227.0	1	108	0.022866821935210672	common	True
chrM	4315.0	1	10	0.002117298327334321	rare	True
chrM	4509.0	1	38	0.008045733643870422	rare	True
chrM	4559.0	1	113	0.023925471098877833	common	True
chrM	4563.0	1	426	0.0901969087444421	common	True
chrM	4656.0	1	271	0.05737878467076011	common	True
chrM	4700.0	1	365	0.07728138894770273	common	True
chrM	4704.0	1	258	0.05462629684522549	common	True
chrM	4730.0	1	400	0.08469193309337286	common	True
chrM	4806.0	1	232	0.049121321194156256	common	True
chrM	4809.0	1	292	0.06182511115816219	common	True
chrM	5626.0	1	34	0.007198814312936693	rare	True
chrM	5656.0	1	74	0.01566800762227398	common	True
chrM	5886.0	1	18	0.0038111369892017783	rare	True
chrM	5991.0	1	371	0.07855176794410332	common	True
chrM	6040.0	1	29	0.006140165149269532	rare	True
chrM	6075.0	1	31	0.006563624814736396	rare	True
chrM	6217.0	1	1258	0.2663561295786576	common	True
chrM	6455.0	1	9	0.0019055684946008892	rare	True
chr1	631784.0	1	19	0.004022866821935211	rare	True
chr1	631952.0	1	66	0.013974168960406522	common	True
chr1	631968.0	1	113	0.023925471098877833	common	True
chr1	632007.0	1	168	0.0355706118992166	common	True
chr1	632022.0	1	411	0.08702096125344061	common	True
