Chr	Start	End
chr1	628455	635047
chr1	628455	635300
chr1	628455	635311
chr1	628455	635324
chr1	628455	635331
chr1	628455	635340
chr1	628455	635340
chr1	628455	635348
chr1	628455	635414
chr1	628456	634759
chr1	628456	634973
chr1	628456	635128
chr1	628456	635154
chr1	628456	635255
chr1	628456	635313
chr1	628456	635322
chr1	628456	635332
chr1	628457	631766
chr1	628457	633242
chr1	628457	633333
chr1	628457	634516
chr1	628457	634517
chr1	628457	635008
chr1	628457	635109
chr1	628457	635114
chr1	628457	635218
chr1	628457	635221
chr1	628457	635236
chr1	628457	635299
chr1	628457	635304
chr1	628457	635319
chr1	628458	634729
chr1	628458	635028
chr1	628458	635044
chr1	628458	635367
chr1	628459	633278
chr1	628459	633511
chr1	628459	635116
chr1	628459	635126
chr1	628459	635137
chr1	628459	635138
chr1	628459	635220
chr1	628459	635269
chr1	628459	635287
chr1	628459	635303
chr1	628459	635325
chr1	628459	635362
chr1	628459	635372
chr1	628459	635375
chr1	628460	633505
chr1	628460	634787
chr1	628460	634806
chr1	628460	634839
chr1	628460	634841
chr1	628460	634935
chr1	628460	634995
chr1	628460	635000
chr1	628460	635011
chr1	628460	635205
chr1	628460	635229
chr1	628460	635250
chr1	628460	635263
chr1	628460	635266
chr1	628460	635275
chr1	628460	635280
chr1	628460	635283
chr1	628460	635284
chr1	628460	635302
chr1	628460	635303
chr1	628460	635319
chr1	628460	635340
chr1	628460	635346
chr1	628460	635347
chr1	628460	635358
chr1	628460	635364
chr1	628460	635369
chr1	628461	634761
chr1	628461	634806
chr1	628461	634830
chr1	628461	634832
chr1	628461	635040
chr1	628461	635109
chr1	628461	635123
chr1	628461	635240
chr1	628461	635264
chr1	628461	635289
chr1	628461	635310
chr1	628461	635319
chr1	628461	635342
chr1	628461	635349
chr1	628461	635356
chr1	628462	634473
chr1	628462	634666
chr1	628462	635018
chr1	628462	635034
chr1	628462	635218
chr1	628462	635299
chr1	628462	635363
chr1	628462	635374
chr1	628463	633594
chr1	628463	634516
chr1	628463	635013
chr1	628463	635035
chr1	628463	635119
chr1	628463	635141
chr1	628463	635229
chr1	628463	635235
chr1	628463	635261
chr1	628463	635300
chr1	628463	635303
chr1	628463	635306
chr1	628463	635309
chr1	628463	635309
chr1	628463	635318
chr1	628463	635328
chr1	628463	635330
chr1	628463	635347
chr1	628463	635364
chr1	628463	635365
chr1	628464	630412
chr1	628464	634510
chr1	628464	634758
chr1	628464	634759
chr1	628464	635008
chr1	628464	635201
chr1	628464	635225
chr1	628464	635263
chr1	628464	635270
chr1	628464	635307
chr1	628464	635317
chr1	628464	635332
chr1	628464	635361
chr1	628464	635364
chr1	628464	635375
chr1	628465	633536
chr1	628465	634523
chr1	628465	634525
chr1	628465	634652
chr1	628465	635222
chr1	628465	635233
chr1	628465	635250
chr1	628465	635305
chr1	628465	635306
chr1	628465	635315
chr1	628465	635318
chr1	628465	635320
chr1	628465	635334
chr1	628465	635344
chr1	628466	634653
chr1	628466	634872
chr1	628466	635125
chr1	628466	635136
chr1	628466	635301
chr1	628466	635355
chr1	628467	634525
chr1	628467	634674
chr1	628467	635220
chr1	628467	635272
chr1	628467	635280
chr1	628467	635300
chr1	628467	635310
chr1	628467	635315
chr1	628467	635344
chr1	628467	635361
chr1	628467	635366
chr1	628467	635368
chr1	628468	634518
chr1	628468	634616
chr1	628468	634753
chr1	628468	634794
chr1	628468	635020
chr1	628468	635227
chr1	628469	633873
chr1	628469	635023
chr1	628469	635111
chr1	628469	635320
chr1	628469	635326
chr1	628469	635327
chr1	628469	635346
chr1	628469	635366
chr1	628470	633336
chr1	628470	634522
chr1	628470	634523
chr1	628470	635039
chr1	628470	635046
chr1	628470	635110
chr1	628470	635229
chr1	628470	635245
chr1	628470	635270
chr1	628470	635307
chr1	628470	635314
chr1	628470	635350
chr1	628470	635364
chr1	628471	633305
chr1	628471	633673
chr1	628471	634618
chr1	628471	634674
chr1	628471	634765
chr1	628471	634785
chr1	628471	635040
chr1	628471	635045
chr1	628471	635108
chr1	628471	635147
chr1	628471	635203
chr1	628471	635220
chr1	628471	635231
chr1	628471	635243
chr1	628471	635246
chr1	628471	635307
chr1	628471	635309
chr1	628471	635313
chr1	628471	635314
chr1	628471	635314
chr1	628471	635333
chr1	628471	635335
chr1	628472	632988
chr1	628472	633305
chr1	628472	634678
chr1	628472	634767
chr1	628472	634944
chr1	628472	635037
chr1	628472	635233
chr1	628472	635317
chr1	628472	635320
chr1	628472	635341
chr1	628472	635344
chr1	628472	635346
chr1	628472	635375
chr1	628473	633214
chr1	628473	634620
chr1	628473	634970
chr1	628473	635004
chr1	628473	635078
chr1	628473	635114
chr1	628473	635143
chr1	628473	635146
chr1	628473	635238
chr1	628473	635251
chr1	628473	635262
chr1	628473	635266
chr1	628473	635309
chr1	628473	635312
chr1	628473	635314
chr1	628473	635317
chr1	628473	635330
chr1	628473	635356
chr1	628473	635371
chr1	628474	633237
chr1	628474	633666
chr1	628474	635115
chr1	628474	635269
chr1	628474	635299
chr1	628474	635312
chr1	628474	635315
chr1	628474	635320
chr1	628475	633394
chr1	628475	633651
chr1	628475	634746
chr1	628475	634786
chr1	628475	634820
chr1	628475	634925
chr1	628475	635011
chr1	628475	635044
chr1	628475	635218
chr1	628475	635226
chr1	628475	635244
chr1	628475	635302
chr1	628475	635323
chr1	628475	635329
chr1	628475	635331
chr1	628475	635337
chr1	628476	634760
chr1	628476	635007
chr1	628476	635041
chr1	628476	635062
chr1	628476	635213
chr1	628476	635223
chr1	628476	635303
chr1	628476	635322
chr1	628476	635322
chr1	628476	635323
chr1	628476	635333
chr1	628476	635344
chr1	628476	635366
chr1	628477	633322
chr1	628477	633369
chr1	628477	634749
chr1	628477	634843
chr1	628477	634866
chr1	628477	635011
chr1	628477	635030
chr1	628477	635031
chr1	628477	635040
chr1	628477	635040
chr1	628477	635059
chr1	628477	635111
chr1	628477	635220
chr1	628477	635256
chr1	628477	635270
chr1	628477	635284
chr1	628477	635302
chr1	628477	635307
chr1	628477	635310
chr1	628477	635328
chr1	628477	635342
chr1	628478	634756
chr1	628478	634857
chr1	628478	635016
chr1	628478	635048
chr1	628478	635225
chr1	628478	635239
chr1	628478	635271
chr1	628478	635310
chr1	628478	635312
chr1	628478	635332
chr1	628478	635360
chr1	628478	635365
chr1	628479	634667
chr1	628479	634925
chr1	628479	635015
chr1	628479	635027
chr1	628479	635030
chr1	628479	635046
chr1	628479	635129
chr1	628479	635136
chr1	628479	635229
chr1	628479	635232
chr1	628479	635279
chr1	628479	635289
chr1	628479	635300
chr1	628479	635309
chr1	628479	635330
chr1	628479	635336
chr1	628479	635347
chr1	628479	635349
chr1	628479	635355
chr1	628480	633331
chr1	628480	634475
chr1	628480	634508
chr1	628480	634516
chr1	628480	634519
chr1	628480	634985
chr1	628480	635031
chr1	628480	635035
chr1	628480	635044
chr1	628480	635048
chr1	628480	635125
chr1	628480	635232
chr1	628480	635280
chr1	628480	635307
chr1	628480	635313
chr1	628480	635320
chr1	628480	635336
chr1	628480	635354
chr1	628480	635360
chr1	628481	633329
chr1	628481	634407
chr1	628481	635105
chr1	628481	635117
chr1	628481	635202
chr1	628481	635245
chr1	628481	635262
chr1	628481	635294
chr1	628481	635315
chr1	628481	635325
chr1	628481	635333
chr1	628481	635341
chr1	628481	635347
chr1	628482	633358
chr1	628482	634751
chr1	628482	635023
chr1	628482	635224
chr1	628482	635303
chr1	628482	635356
chr1	628483	631724
chr1	628483	633222
chr1	628483	634518
chr1	628483	634773
chr1	628483	634926
chr1	628483	635118
chr1	628483	635222
chr1	628483	635242
chr1	628483	635245
chr1	628483	635275
chr1	628483	635278
chr1	628483	635315
chr1	628483	635317
chr1	628483	635328
chr1	628483	635343
chr1	628483	635347
chr1	628483	635353
chr1	628484	633100
chr1	628484	633236
chr1	628484	633330
chr1	628484	633440
chr1	628484	634523
chr1	628484	634757
chr1	628484	634783
chr1	628484	635088
chr1	628484	635109
chr1	628484	635116
chr1	628484	635238
chr1	628484	635238
chr1	628484	635259
chr1	628484	635300
chr1	628484	635309
chr1	628484	635329
chr1	628484	635333
chr1	628484	635340
chr1	628484	635344
chr1	628485	633392
chr1	628485	634522
chr1	628485	634524
chr1	628485	634635
chr1	628485	634849
chr1	628485	634940
chr1	628485	635244
chr1	628485	635264
chr1	628485	635307
chr1	628485	635309
chr1	628485	635317
chr1	628485	635322
chr1	628485	635327
chr1	628485	635351
chr1	628486	633351
chr1	628486	634638
chr1	628486	634645
chr1	628486	634656
chr1	628486	634752
chr1	628486	634947
chr1	628486	634955
chr1	628486	635017
chr1	628486	635023
chr1	628486	635038
chr1	628486	635050
chr1	628486	635106
chr1	628486	635152
chr1	628486	635300
chr1	628486	635302
chr1	628486	635302
chr1	628486	635304
chr1	628486	635304
chr1	628486	635315
chr1	628486	635317
chr1	628486	635324
chr1	628486	635325
chr1	628486	635337
chr1	628486	635343
chr1	628487	631741
chr1	628487	631775
chr1	628487	634839
chr1	628487	635025
chr1	628487	635045
chr1	628487	635048
chr1	628487	635114
chr1	628487	635139
chr1	628487	635204
chr1	628487	635251
chr1	628487	635253
chr1	628487	635263
chr1	628487	635293
chr1	628487	635311
chr1	628487	635323
chr1	628487	635330
chr1	628487	635344
chr1	628487	635359
chr1	628488	631794
chr1	628488	634664
chr1	628488	634781
chr1	628488	635036
chr1	628488	635232
chr1	628488	635315
chr1	628488	635317
chr1	628488	635319
chr1	628488	635320
chr1	628488	635333
chr1	628488	635340
chr1	628489	633355
chr1	628489	633784
chr1	628489	634478
chr1	628489	634939
chr1	628489	635044
chr1	628489	635224
chr1	628489	635324
chr1	628489	635326
chr1	628489	635330
chr1	628489	635340
chr1	628489	635344
chr1	628489	635351
chr1	628489	635353
chr1	628489	635357
chr1	628490	633356
chr1	628490	634519
chr1	628490	634533
chr1	628490	634535
chr1	628490	634668
chr1	628490	634846
chr1	628490	635008
chr1	628490	635012
chr1	628490	635015
chr1	628490	635109
chr1	628490	635220
chr1	628490	635226
chr1	628490	635239
chr1	628490	635251
chr1	628490	635252
chr1	628490	635262
chr1	628490	635300
chr1	628490	635301
chr1	628490	635308
chr1	628490	635319
chr1	628490	635333
chr1	628490	635351
chr1	628490	635370
chr1	628491	634503
chr1	628491	634717
chr1	628491	634861
chr1	628491	635006
chr1	628491	635146
chr1	628491	635147
chr1	628491	635222
chr1	628491	635304
chr1	628491	635307
chr1	628491	635312
chr1	628491	635318
chr1	628491	635324
chr1	628491	635334
chr1	628491	635334
chr1	628491	635348
chr1	628491	635368
chr1	628491	635393
chr1	628492	633327
chr1	628492	634809
chr1	628492	634902
chr1	628492	635027
chr1	628492	635033
chr1	628492	635037
chr1	628492	635112
chr1	628492	635120
chr1	628492	635220
chr1	628492	635305
chr1	628492	635339
chr1	628492	635339
chr1	628493	633251
chr1	628493	633296
chr1	628493	634838
chr1	628493	635013
chr1	628493	635018
chr1	628493	635031
chr1	628493	635035
chr1	628493	635118
chr1	628493	635194
chr1	628493	635220
chr1	628493	635254
chr1	628493	635273
chr1	628493	635278
chr1	628493	635305
chr1	628493	635331
chr1	628493	635345
chr1	628493	635355
chr1	628493	635363
chr1	628493	635374
chr1	628494	631971
chr1	628494	633038
chr1	628494	633372
chr1	628494	633448
chr1	628494	635084
chr1	628494	635125
chr1	628494	635243
chr1	628494	635249
chr1	628494	635265
chr1	628494	635269
chr1	628494	635308
chr1	628494	635315
chr1	628494	635319
chr1	628494	635331
chr1	628494	635331
chr1	628494	635372
chr1	628495	633572
chr1	628495	634460
chr1	628495	634523
chr1	628495	635015
chr1	628495	635032
chr1	628495	635118
chr1	628495	635123
chr1	628495	635203
chr1	628495	635205
chr1	628495	635228
chr1	628495	635256
chr1	628495	635309
chr1	628495	635322
chr1	628495	635329
chr1	628495	635344
chr1	628495	635355
chr1	628496	633209
chr1	628496	633334
chr1	628496	634841
chr1	628496	635014
chr1	628496	635028
chr1	628496	635035
chr1	628496	635040
chr1	628496	635041
chr1	628496	635107
chr1	628496	635118
chr1	628496	635131
chr1	628496	635256
chr1	628496	635259
chr1	628496	635261
chr1	628496	635280
chr1	628496	635327
chr1	628496	635332
chr1	628496	635335
chr1	628496	635363
chr1	628496	635368
chr1	628496	635370
chr1	628497	634525
chr1	628497	634631
chr1	628497	635045
chr1	628497	635115
chr1	628497	635151
chr1	628497	635207
chr1	628497	635248
chr1	628497	635272
chr1	628497	635317
chr1	628497	635317
chr1	628497	635327
chr1	628497	635337
chr1	628497	635346
chr1	628497	635359
chr1	628498	633201
chr1	628498	634731
chr1	628498	634767
chr1	628498	634800
chr1	628498	635015
chr1	628498	635022
chr1	628498	635033
chr1	628498	635035
chr1	628498	635125
chr1	628498	635125
chr1	628498	635145
chr1	628498	635223
chr1	628498	635233
chr1	628498	635238
chr1	628498	635251
chr1	628498	635276
chr1	628498	635303
chr1	628499	633573
chr1	628499	634624
chr1	628499	634669
chr1	628499	634763
chr1	628499	634764
chr1	628499	634768
chr1	628499	635251
chr1	628499	635303
chr1	628499	635304
chr1	628499	635360
chr1	628499	635365
chr1	628500	633262
chr1	628500	634514
chr1	628500	634764
chr1	628500	634807
chr1	628500	635125
chr1	628500	635147
chr1	628500	635201
chr1	628500	635245
chr1	628500	635299
chr1	628500	635300
chr1	628500	635305
chr1	628500	635325
chr1	628500	635337
chr1	628500	635348
chr1	628501	631740
chr1	628501	631751
chr1	628501	633217
chr1	628501	633363
chr1	628501	634522
chr1	628501	634635
chr1	628501	635010
chr1	628501	635224
chr1	628501	635250
chr1	628501	635257
chr1	628501	635278
chr1	628501	635308
chr1	628501	635314
chr1	628501	635349
chr1	628501	635358
chr1	628501	635373
chr1	628502	633262
chr1	628502	633330
chr1	628502	634461
chr1	628502	634594
chr1	628502	634622
chr1	628502	634655
chr1	628502	634965
chr1	628502	635108
chr1	628502	635115
chr1	628502	635140
chr1	628502	635209
chr1	628502	635281
chr1	628502	635308
chr1	628502	635309
chr1	628502	635313
chr1	628502	635318
chr1	628502	635339
chr1	628502	635361
chr1	628502	635367
chr1	628502	635374
chr1	628502	635409
chr1	628503	634620
chr1	628503	634625
chr1	628503	634844
chr1	628503	635224
chr1	628503	635234
chr1	628503	635237
chr1	628503	635252
chr1	628503	635276
chr1	628503	635300
chr1	628503	635308
chr1	628503	635309
chr1	628503	635314
chr1	628503	635327
chr1	628503	635340
chr1	628503	635358
chr1	628503	635367
chr1	628504	634618
chr1	628504	634766
chr1	628504	635123
chr1	628504	635127
chr1	628504	635133
chr1	628504	635305
chr1	628504	635311
chr1	628504	635325
chr1	628504	635327
chr1	628504	635348
chr1	628504	635350
chr1	628504	635356
chr1	628504	635364
chr1	628504	635366
chr1	628505	633360
chr1	628505	634534
chr1	628505	634758
chr1	628505	635042
chr1	628505	635046
chr1	628505	635142
chr1	628505	635235
chr1	628505	635282
chr1	628505	635305
chr1	628505	635327
chr1	628505	635328
chr1	628505	635351
chr1	628505	635354
chr1	628506	631761
chr1	628506	634625
chr1	628506	634869
chr1	628506	635023
chr1	628506	635034
chr1	628506	635048
chr1	628506	635227
chr1	628506	635300
chr1	628506	635310
chr1	628506	635319
chr1	628506	635334
chr1	628506	635347
chr1	628506	635362
chr1	628506	635366
chr1	628507	631765
chr1	628507	634517
chr1	628507	634683
chr1	628507	634780
chr1	628507	635035
chr1	628507	635044
chr1	628507	635104
chr1	628507	635276
chr1	628507	635303
chr1	628507	635309
chr1	628507	635309
chr1	628507	635310
chr1	628507	635327
chr1	628507	635330
chr1	628507	635377
chr1	628508	633213
chr1	628508	634747
chr1	628508	634865
chr1	628508	635012
chr1	628508	635139
chr1	628508	635304
chr1	628508	635308
chr1	628508	635308
chr1	628508	635310
chr1	628508	635311
chr1	628508	635314
chr1	628508	635331
chr1	628508	635339
chr1	628509	633004
chr1	628509	633203
chr1	628509	634866
chr1	628509	634967
chr1	628509	635107
chr1	628509	635109
chr1	628509	635147
chr1	628509	635220
chr1	628509	635252
chr1	628509	635274
chr1	628509	635322
chr1	628509	635329
chr1	628510	631756
chr1	628510	631831
chr1	628510	634458
chr1	628510	634826
chr1	628510	635047
chr1	628510	635108
chr1	628510	635129
chr1	628510	635225
chr1	628510	635241
chr1	628510	635251
chr1	628510	635300
chr1	628510	635309
chr1	628510	635336
chr1	628511	633060
chr1	628511	633457
chr1	628511	634632
chr1	628511	634740
chr1	628511	635042
chr1	628511	635047
chr1	628511	635261
chr1	628511	635280
chr1	628511	635309
chr1	628511	635317
chr1	628511	635319
chr1	628511	635324
chr1	628511	635344
chr1	628511	635375
chr1	628512	634618
chr1	628512	634638
chr1	628512	634929
chr1	628512	635122
chr1	628512	635219
chr1	628512	635222
chr1	628512	635231
chr1	628512	635248
chr1	628512	635249
chr1	628512	635253
chr1	628512	635272
chr1	628512	635302
chr1	628512	635302
chr1	628512	635307
chr1	628512	635314
chr1	628512	635314
chr1	628512	635332
chr1	628513	633306
chr1	628513	634639
chr1	628513	635011
chr1	628513	635105
