sampleID	chr	strand	pointGroup	Group	readsCount	pos	type
1000612	chr3	+	nu_Tend_Bleft	nuleft	646	93470473.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	692	93470474.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	708	93470475.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	843	93470476.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	789	93470477.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1005	93470478.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	740	93470479.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	862	93470480.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	820	93470481.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	868	93470482.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	880	93470483.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	918	93470484.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	745	93470485.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	788	93470486.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	930	93470487.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	901	93470488.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	992	93470489.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	2276	93470490.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	720	93470491.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	595	93470492.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	470	93470493.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	403	93470494.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	546	93470495.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	448	93470496.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	542	93470497.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	649	93470498.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	619	93470499.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	701	93470500.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	644	93470501.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	633	93470502.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	673	93470503.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	643	93470504.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	336	93470505.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	406	93470506.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	278	93470507.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	290	93470508.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	295	93470509.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	306	93470510.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	308	93470511.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	290	93470512.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	438	93470513.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	440	93470514.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	527	93470515.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	408	93470516.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	497	93470517.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	548	93470518.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	804	93470519.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	560	93470520.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	540	93470521.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	809	93470522.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	377	93470523.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	373	93470524.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	280	93470525.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	294	93470526.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	215	93470527.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	273	93470528.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	649	93470529.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	255	93470530.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	260	93470531.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	294	93470532.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	402	93470533.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	323	93470534.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	295	93470535.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	338	93470536.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	353	93470537.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	469	93470538.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	364	93470539.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	289	93470540.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	376	93470541.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	436	93470542.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	409	93470543.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	368	93470544.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	345	93470545.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	410	93470546.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	546	93470547.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	430	93470548.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	286	93470549.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	405	93470550.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	324	93470551.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	582	93470552.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	628	93470553.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	654	93470554.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	641	93470555.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	708	93470556.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1159	93470557.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	949	93470558.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1040	93470559.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1035	93470560.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1193	93470561.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1560	93470562.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1157	93470563.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1257	93470564.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1049	93470565.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1363	93470566.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1833	93470567.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1417	93470568.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	664	93470569.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	715	93470570.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	964	93470571.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	822	93470572.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	864	93470573.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	769	93470574.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	758	93470575.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	834	93470576.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	730	93470577.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	870	93470578.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	611	93470579.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	505	93470580.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	640	93470581.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	627	93470582.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	555	93470583.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	683	93470584.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	589	93470585.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	635	93470586.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	596	93470587.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	624	93470588.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	824	93470589.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	590	93470590.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	416	93470591.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	590	93470592.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	489	93470593.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	571	93470594.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	558	93470595.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	565	93470596.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	611	93470597.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	482	93470598.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	974	93470599.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	652	93470600.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	789	93470601.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	806	93470602.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	840	93470603.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	664	93470604.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	764	93470605.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	663	93470606.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	621	93470607.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	796	93470608.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	698	93470609.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	498	93470610.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	536	93470611.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	652	93470612.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	743	93470613.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	680	93470614.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	712	93470615.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	593	93470616.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	859	93470617.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	886	93470618.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	395	93470619.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	852	93470620.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	903	93470621.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	3354	93470622.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1460	93470623.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1949	93470624.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	2128	93470625.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	2456	93470626.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	3961	93470627.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	983	93470628.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	739	93470629.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	715	93470630.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	928	93470631.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	75	93470632.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	400	93470633.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	537	93470634.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	445	93470635.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	441	93470636.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	532	93470637.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	526	93470638.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	607	93470639.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	929	93470640.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	931	93470641.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	562	93470642.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	624	93470643.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	733	93470644.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	7031	93470645.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	286	93470646.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	192	93470647.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	194	93470648.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	148	93470649.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	131	93470650.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	138	93470651.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	139	93470652.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	126	93470653.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	143	93470654.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	262	93470655.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	147	93470656.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	101	93470657.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	108	93470658.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	181	93470659.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	120	93470660.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	113	93470661.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	132	93470662.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	152	93470663.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	209	93470664.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	159	93470665.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	127	93470666.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	145	93470667.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	163	93470668.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	196	93470669.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	181	93470670.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	164	93470671.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	198	93470672.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	221	93470673.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	176	93470674.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	125	93470675.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	189	93470676.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	182	93470677.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	198	93470678.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	245	93470679.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	220	93470680.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	267	93470681.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	273	93470682.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	335	93470683.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	287	93470684.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	323	93470685.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	393	93470686.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	338	93470687.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	470	93470688.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	181	93470689.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	203	93470690.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	192	93470691.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	169	93470692.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	105	93470693.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	168	93470694.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	158	93470695.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	220	93470696.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	252	93470697.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	193	93470698.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	239	93470699.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	203	93470700.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	318	93470701.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	296	93470702.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	204	93470703.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	248	93470704.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	257	93470705.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	329	93470706.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	262	93470707.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	333	93470708.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	438	93470709.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	381	93470710.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	373	93470711.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	349	93470712.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	311	93470713.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	349	93470714.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	477	93470715.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	290	93470716.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	219	93470717.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	382	93470718.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	370	93470719.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	425	93470720.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	458	93470721.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	463	93470722.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	476	93470723.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	455	93470724.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	682	93470725.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	480	93470726.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	589	93470727.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	568	93470728.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	526	93470729.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	442	93470730.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	453	93470731.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	504	93470732.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	477	93470733.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	473	93470734.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	472	93470735.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	467	93470736.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	413	93470737.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	512	93470738.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	3175	93470739.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	427	93470740.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	452	93470741.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	355	93470742.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	387	93470743.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	717	93470744.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	239	93470745.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	307	93470746.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	365	93470747.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	302	93470748.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	147	93470749.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	285	93470750.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	255	93470751.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	287	93470752.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	280	93470753.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	249	93470754.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	225	93470755.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	314	93470756.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	404	93470757.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	330	93470758.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	285	93470759.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	438	93470760.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	367	93470761.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	502	93470762.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	526	93470763.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	645	93470764.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	545	93470765.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	482	93470766.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	820	93470767.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	801	93470768.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	985	93470769.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1278	93470770.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	507	93470771.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	581	93470772.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	540	93470773.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	563	93470774.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	511	93470775.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	737	93470776.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	685	93470777.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	421	93470778.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	311	93470779.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	324	93470780.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	424	93470781.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	325	93470782.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	461	93470783.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	795	93470784.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	548	93470785.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	722	93470786.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1459	93470787.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	27218	93470788.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	260	93470789.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	217	93470790.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	283	93470791.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	654	93470792.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	374	93470793.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	454	93470794.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	440	93470795.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	912	93470796.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1361	93470797.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	9242	93470798.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	28671	93470799.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	21089	93470800.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	155	93470801.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	93627171.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	96646594.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	146694081.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	165675432.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	165765720.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	187444691.0	all
1000612	chr3	+	nu_Tend_Bleft	nuleft	1	194558578.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	1	91998147.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	58	93470359.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	949	93470360.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	78	93470361.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	80	93470362.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	192	93470363.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	81	93470364.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	56	93470365.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	72	93470366.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	93	93470367.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	94	93470368.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	79	93470369.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	71	93470370.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	112	93470371.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	80	93470372.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	118	93470373.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	146	93470374.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	133	93470375.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	100	93470376.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	92	93470377.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	53	93470378.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	49	93470379.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	46	93470380.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	64	93470381.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	54	93470382.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	60	93470383.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	62	93470384.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	39	93470385.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	47	93470386.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	49	93470387.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	39	93470388.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	36	93470389.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	43	93470390.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	49	93470391.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	73	93470392.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	58	93470393.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	56	93470394.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	43	93470395.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	57	93470396.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	73	93470397.0	all
1000612	chr3	+	nu_Tstart_Bright	nuright	62	93470398.0	all
