	mergedClusterID	GroupID	Index	POS	CHR	min	max
563	1033_chr14	1	1	1	1	106445561	106445561
564	1033_chr2	1	1	1	1	85551940	85551940
565	1033_chr3	1	1	1	1	84069822	84069822
566	1033_chr4	1	1	1	1	75973046	75973046
567	1033_chr5	1	1	1	1	88405719	88405719
568	1033_chr6	1	1	1	1	85895420	85895420
569	1033_chr7	1	1	1	1	86064054	86064054
570	1033_chr8	7	7	7	7	85595912	85595918
571	1033_chr9	1	1	1	1	88869029	88869029
572	1034_chr1	1	1	1	1	92084469	92084469
573	1034_chr10	1	1	1	1	78042092	78042092
574	1034_chr11	1	1	1	1	93715588	93715588
575	1034_chr12	1	1	1	1	87603819	87603819
576	1034_chr13	1	1	1	1	58200025	58200025
577	1034_chr14	1	1	1	1	106483474	106483474
578	1034_chr2	1	1	1	1	85559227	85559227
579	1034_chr3	1	1	1	1	84094767	84094767
580	1034_chr4	1	1	1	1	76048527	76048527
581	1034_chr5	1	1	1	1	88437293	88437293
582	1034_chr6	1	1	1	1	85984184	85984184
583	1034_chr7	1	1	1	1	86133476	86133476
584	1034_chr8	1	1	1	1	85616170	85616170
585	1034_chr9	1	1	1	1	88915044	88915044
586	1035_chr1	1	1	1	1	92121882	92121882
587	1035_chr10	1	1	1	1	78169766	78169766
588	1035_chr11	1	1	1	1	93730747	93730747
589	1035_chr12	1	1	1	1	87609597	87609597
590	1035_chr13	2	2	2	2	58236529	58237167
591	1035_chr14	1	1	1	1	106485740	106485740
592	1035_chr2	1	1	1	1	85576938	85576938
593	1035_chr3	1	1	1	1	84170757	84170757
594	1035_chr4	1	1	1	1	76075732	76075732
595	1035_chr5	1	1	1	1	88458405	88458405
596	1035_chr6	1	1	1	1	86004455	86004455
597	1035_chr7	1	1	1	1	86137569	86137569
598	1035_chr8	1	1	1	1	85647519	85647519
599	1035_chr9	1	1	1	1	89025744	89025744
600	1036_chr1	1	1	1	1	92305934	92305934
601	1036_chr10	1	1	1	1	78233093	78233093
602	1036_chr11	1	1	1	1	93861353	93861353
603	1036_chr12	1	1	1	1	87669409	87669409
604	1036_chr13	1	1	1	1	58264821	58264821
605	1036_chr14	1	1	1	1	106697579	106697579
606	1036_chr2	1	1	1	1	85839772	85839772
607	1036_chr3	1	1	1	1	84225746	84225746
608	1036_chr4	1	1	1	1	76111068	76111068
609	1036_chr5	1	1	1	1	88531121	88531121
610	1036_chr6	1	1	1	1	86104423	86104423
611	1036_chr7	1	1	1	1	86197234	86197234
612	1036_chr8	2	2	2	2	85651488	85651869
613	1036_chr9	1	1	1	1	89207187	89207187
614	1037_chr1	2	2	2	2	92367837	92367870
615	1037_chr10	1	1	1	1	78246643	78246643
616	1037_chr11	1	1	1	1	93869991	93869991
617	1037_chr12	1	1	1	1	87720947	87720947
618	1037_chr13	1	1	1	1	58283009	58283009
619	1037_chr14	1	1	1	1	106777066	106777066
620	1037_chr2	1	1	1	1	85923554	85923554
621	1037_chr3	1	1	1	1	84275601	84275601
622	1037_chr4	1	1	1	1	76152669	76152669
623	1037_chr5	1	1	1	1	88588571	88588571
624	1037_chr6	27	27	27	27	86162359	86162376
625	1037_chr7	1	1	1	1	86266876	86266876
626	1037_chr8	2	2	2	2	85653200	85653691
627	1037_chr9	1	1	1	1	89260067	89260067
628	1038_chr1	1	1	1	1	92369830	92369830
629	1038_chr10	1	1	1	1	78339655	78339655
630	1038_chr11	1	1	1	1	94051670	94051670
631	1038_chr12	1	1	1	1	87747546	87747546
632	1038_chr13	1	1	1	1	58459264	58459264
633	1038_chr2	1	1	1	1	86103653	86103653
634	1038_chr3	1	1	1	1	84323972	84323972
635	1038_chr4	1	1	1	1	76293867	76293867
636	1038_chr5	1	1	1	1	88632940	88632940
637	1038_chr6	1	1	1	1	86168594	86168594
638	1038_chr7	1	1	1	1	86299775	86299775
639	1038_chr8	5	5	5	5	85655003	85656400
640	1038_chr9	1	1	1	1	89371769	89371769
641	1039_chr1	1	1	1	1	92373733	92373733
642	1039_chr10	1	1	1	1	78546254	78546254
643	1039_chr11	1	1	1	1	94165585	94165585
644	1039_chr12	1	1	1	1	87797209	87797209
645	1039_chr13	1	1	1	1	58544713	58544713
646	1039_chr2	1	1	1	1	86112686	86112686
647	1039_chr3	1	1	1	1	84332148	84332148
648	1039_chr4	1	1	1	1	76355870	76355870
649	1039_chr5	1	1	1	1	88663173	88663173
650	1039_chr6	1	1	1	1	86194690	86194690
651	1039_chr7	1	1	1	1	86349151	86349151
652	1039_chr8	1	1	1	1	85658191	85658191
653	1039_chr9	1	1	1	1	89492896	89492896
654	103_chr1	1	1	1	1	9163061	9163061
655	103_chr10	1	1	1	1	9051910	9051910
656	103_chr11	4	4	4	4	9885253	9885256
657	103_chr12	1	1	1	1	10625153	10625153
658	103_chr13	4	4	4	4	16492113	16492229
659	103_chr14	1	1	1	1	25740222	25740222
660	103_chr15	1	1	1	1	24514202	24514202
661	103_chr16	1	1	1	1	9352358	9352358
662	103_chr17	1	1	1	1	9699894	9699894
663	103_chr18	1	1	1	1	10303949	10303949
664	103_chr19	1	1	1	1	13005244	13005244
665	103_chr2	1	1	1	1	7796240	7796240
666	103_chr20	1	1	1	1	11109496	11109496
667	103_chr21	1	1	1	1	9724272	9724272
668	103_chr22	1	1	1	1	17594738	17594738
669	103_chr3	1	1	1	1	8033382	8033382
670	103_chr4	1	1	1	1	9260573	9260573
671	103_chr5	1	1	1	1	8240951	8240951
672	103_chr6	1	1	1	1	8058019	8058019
673	103_chr7	1	1	1	1	11191214	11191214
674	103_chr8	1	1	1	1	7806271	7806271
675	103_chr9	1	1	1	1	7046922	7046922
676	103_chrX	1	1	1	1	13221188	13221188
677	103_chrY	2	2	2	2	11717725	11717738
678	1040_chr1	1	1	1	1	92389034	92389034
679	1040_chr10	1	1	1	1	78764641	78764641
680	1040_chr11	1	1	1	1	94216226	94216226
681	1040_chr12	1	1	1	1	87958996	87958996
682	1040_chr13	1	1	1	1	58549583	58549583
683	1040_chr2	1	1	1	1	86146888	86146888
684	1040_chr3	1	1	1	1	84376657	84376657
685	1040_chr4	1	1	1	1	76485482	76485482
686	1040_chr5	1	1	1	1	88667041	88667041
687	1040_chr6	1	1	1	1	86292335	86292335
688	1040_chr7	1	1	1	1	86368895	86368895
689	1040_chr8	1	1	1	1	85659709	85659709
690	1040_chr9	1	1	1	1	89574835	89574835
691	1041_chr1	1	1	1	1	92525846	92525846
692	1041_chr10	12	12	12	12	78769102	78769274
693	1041_chr11	1	1	1	1	94232512	94232512
694	1041_chr12	1	1	1	1	88096635	88096635
695	1041_chr13	1	1	1	1	58554967	58554967
696	1041_chr2	1	1	1	1	86221154	86221154
697	1041_chr3	1	1	1	1	84477444	84477444
698	1041_chr4	2	2	2	2	76554395	76554399
699	1041_chr5	1	1	1	1	88814019	88814019
700	1041_chr6	1	1	1	1	86368995	86368995
701	1041_chr7	15	15	15	15	86645978	86645987
702	1041_chr8	1	1	1	1	85660763	85660763
703	1041_chr9	1	1	1	1	89664801	89664801
704	1042_chr1	1	1	1	1	92542417	92542417
705	1042_chr10	1	1	1	1	78805591	78805591
706	1042_chr11	1	1	1	1	94234435	94234435
707	1042_chr12	1	1	1	1	88204188	88204188
708	1042_chr13	1	1	1	1	58570380	58570380
709	1042_chr2	1	1	1	1	86225103	86225103
710	1042_chr3	1	1	1	1	84489968	84489968
711	1042_chr4	1	1	1	1	76562056	76562056
712	1042_chr5	1	1	1	1	88821251	88821251
713	1042_chr6	1	1	1	1	86469706	86469706
714	1042_chr7	1	1	1	1	86692856	86692856
715	1042_chr8	7	7	7	7	85714423	85717222
716	1042_chr9	1	1	1	1	89714767	89714767
717	1043_chr1	1	1	1	1	92689805	92689805
718	1043_chr10	1	1	1	1	78852945	78852945
719	1043_chr11	1	1	1	1	94238404	94238404
720	1043_chr12	1	1	1	1	88234808	88234808
721	1043_chr13	1	1	1	1	58586825	58586825
722	1043_chr2	1	1	1	1	86245386	86245386
723	1043_chr3	1	1	1	1	84548979	84548979
724	1043_chr4	1	1	1	1	76653181	76653181
725	1043_chr5	1	1	1	1	88948363	88948363
726	1043_chr6	1	1	1	1	86687159	86687159
727	1043_chr7	1	1	1	1	86708222	86708222
728	1043_chr8	2	2	2	2	85720595	85720781
729	1043_chr9	1	1	1	1	90006456	90006456
730	1044_chr1	1	1	1	1	92753704	92753704
731	1044_chr10	3	3	3	3	79466024	79466028
732	1044_chr11	1	1	1	1	94473128	94473128
733	1044_chr12	1	1	1	1	88247584	88247584
734	1044_chr13	1	1	1	1	58737709	58737709
735	1044_chr2	1	1	1	1	86341947	86341947
736	1044_chr3	1	1	1	1	84717810	84717810
737	1044_chr4	1	1	1	1	76659625	76659625
738	1044_chr5	1	1	1	1	88976595	88976595
739	1044_chr6	1	1	1	1	86693234	86693234
740	1044_chr7	1	1	1	1	86721545	86721545
741	1044_chr8	1	1	1	1	85723286	85723286
742	1044_chr9	1	1	1	1	90081042	90081042
743	1045_chr1	1	1	1	1	92805984	92805984
744	1045_chr10	1	1	1	1	79486348	79486348
745	1045_chr11	1	1	1	1	94539461	94539461
746	1045_chr12	1	1	1	1	88362034	88362034
747	1045_chr13	1	1	1	1	58749479	58749479
748	1045_chr2	1	1	1	1	86448970	86448970
749	1045_chr3	1	1	1	1	84818074	84818074
750	1045_chr4	1	1	1	1	76774700	76774700
751	1045_chr5	1	1	1	1	89003870	89003870
752	1045_chr6	1	1	1	1	86838884	86838884
753	1045_chr7	1	1	1	1	86749363	86749363
754	1045_chr8	2	2	2	2	85724288	85725185
755	1045_chr9	1	1	1	1	90142611	90142611
756	1046_chr1	1	1	1	1	93046504	93046504
757	1046_chr10	1	1	1	1	79615240	79615240
758	1046_chr11	1	1	1	1	94668234	94668234
759	1046_chr12	1	1	1	1	88411172	88411172
760	1046_chr13	1	1	1	1	58940230	58940230
761	1046_chr2	1	1	1	1	86537894	86537894
762	1046_chr3	1	1	1	1	84867390	84867390
763	1046_chr4	1	1	1	1	76857988	76857988
764	1046_chr5	1	1	1	1	89077433	89077433
765	1046_chr6	1	1	1	1	86995665	86995665
766	1046_chr7	1	1	1	1	86847657	86847657
767	1046_chr8	1	1	1	1	85727502	85727502
768	1046_chr9	1	1	1	1	90175499	90175499
769	1047_chr1	1	1	1	1	93062808	93062808
770	1047_chr10	1	1	1	1	79622944	79622944
771	1047_chr11	1	1	1	1	94831060	94831060
772	1047_chr12	1	1	1	1	88421750	88421750
773	1047_chr13	1	1	1	1	59008780	59008780
774	1047_chr2	1	1	1	1	86837407	86837407
775	1047_chr3	1	1	1	1	85063766	85063766
776	1047_chr4	14	14	14	14	76900837	76900846
777	1047_chr5	1	1	1	1	89110244	89110244
778	1047_chr6	1	1	1	1	87132394	87132394
779	1047_chr7	1	1	1	1	86965925	86965925
780	1047_chr8	2	2	2	2	85729581	85729758
781	1047_chr9	1	1	1	1	90288132	90288132
782	1048_chr1	1	1	1	1	93337193	93337193
783	1048_chr10	1	1	1	1	79698716	79698716
784	1048_chr11	1	1	1	1	94868945	94868945
785	1048_chr12	1	1	1	1	88434409	88434409
786	1048_chr13	1	1	1	1	59040182	59040182
787	1048_chr2	1	1	1	1	86841287	86841287
788	1048_chr3	1	1	1	1	85066662	85066662
789	1048_chr4	1	1	1	1	76956783	76956783
790	1048_chr5	1	1	1	1	89128395	89128395
791	1048_chr6	1	1	1	1	87157433	87157433
792	1048_chr7	4	4	4	4	87028322	87028467
793	1048_chr8	2	2	2	2	85731553	85731562
794	1048_chr9	1	1	1	1	90354379	90354379
795	1049_chr1	1	1	1	1	93443939	93443939
796	1049_chr10	1	1	1	1	79827786	79827786
797	1049_chr11	1	1	1	1	94947658	94947658
798	1049_chr12	1	1	1	1	88697283	88697283
799	1049_chr13	1	1	1	1	59059829	59059829
800	1049_chr2	1	1	1	1	86888917	86888917
801	1049_chr3	1	1	1	1	85141313	85141313
802	1049_chr4	1	1	1	1	76975116	76975116
803	1049_chr5	1	1	1	1	89168556	89168556
804	1049_chr6	1	1	1	1	87243988	87243988
805	1049_chr7	1	1	1	1	87281357	87281357
806	1049_chr8	3	3	3	3	85734683	85735805
807	1049_chr9	1	1	1	1	90381103	90381103
808	104_chr1	1	1	1	1	9168992	9168992
809	104_chr10	5	5	5	5	9097562	9097571
810	104_chr11	1	1	1	1	10056916	10056916
811	104_chr12	1	1	1	1	10751492	10751492
812	104_chr13	16	16	16	16	16493569	16494123
813	104_chr14	1	1	1	1	25907204	25907204
814	104_chr15	1	1	1	1	24654368	24654368
815	104_chr16	1	1	1	1	9401187	9401187
816	104_chr17	1	1	1	1	9812593	9812593
817	104_chr18	1	1	1	1	10349160	10349160
818	104_chr19	1	1	1	1	13088331	13088331
819	104_chr2	1	1	1	1	7832643	7832643
820	104_chr20	1	1	1	1	11165650	11165650
821	104_chr21	1	1	1	1	9755577	9755577
822	104_chr22	1	1	1	1	17752463	17752463
823	104_chr3	1	1	1	1	8091616	8091616
824	104_chr4	1	1	1	1	9269435	9269435
825	104_chr5	197	197	197	197	8255325	8256099
826	104_chr6	1	1	1	1	8085776	8085776
827	104_chr7	1	1	1	1	11211769	11211769
828	104_chr8	1	1	1	1	7864833	7864833
829	104_chr9	1	1	1	1	7330677	7330677
830	104_chrX	1	1	1	1	13349176	13349176
831	104_chrY	75	75	75	75	11721933	11722004
832	1050_chr1	1	1	1	1	93460681	93460681
833	1050_chr10	1	1	1	1	79945069	79945069
834	1050_chr11	1	1	1	1	95001769	95001769
835	1050_chr12	1	1	1	1	88769024	88769024
836	1050_chr13	1	1	1	1	59125500	59125500
837	1050_chr2	1	1	1	1	86926139	86926139
838	1050_chr3	10	10	10	10	85321108	85321222
839	1050_chr4	1	1	1	1	77020552	77020552
840	1050_chr5	1	1	1	1	89409530	89409530
841	1050_chr6	1	1	1	1	87262786	87262786
842	1050_chr7	1	1	1	1	87319731	87319731
843	1050_chr8	1	1	1	1	85741956	85741956
844	1050_chr9	1	1	1	1	90501797	90501797
845	1051_chr1	2	2	2	2	93493716	93494191
846	1051_chr10	1	1	1	1	80072020	80072020
847	1051_chr11	1	1	1	1	95118149	95118149
848	1051_chr12	1	1	1	1	88837242	88837242
849	1051_chr13	1	1	1	1	59209814	59209814
850	1051_chr2	1	1	1	1	87062598	87062598
851	1051_chr3	1	1	1	1	85454676	85454676
852	1051_chr4	1	1	1	1	77072168	77072168
853	1051_chr5	1	1	1	1	89526045	89526045
854	1051_chr6	1	1	1	1	87303750	87303750
855	1051_chr7	1	1	1	1	87377659	87377659
856	1051_chr8	1	1	1	1	85743000	85743000
857	1051_chr9	1	1	1	1	90524040	90524040
858	1052_chr1	1	1	1	1	93667536	93667536
859	1052_chr10	1	1	1	1	80192683	80192683
860	1052_chr11	1	1	1	1	95151501	95151501
861	1052_chr12	1	1	1	1	88856460	88856460
862	1052_chr13	1	1	1	1	59221079	59221079
863	1052_chr2	1	1	1	1	87216684	87216684
864	1052_chr3	1	1	1	1	85537109	85537109
865	1052_chr4	1	1	1	1	77148175	77148175
866	1052_chr5	2	2	2	2	89745587	89746480
867	1052_chr6	1	1	1	1	87370795	87370795
868	1052_chr7	1	1	1	1	87420821	87420821
869	1052_chr8	1	1	1	1	85745134	85745134
870	1052_chr9	1	1	1	1	90593683	90593683
871	1053_chr1	1	1	1	1	93683779	93683779
872	1053_chr10	1	1	1	1	80275832	80275832
873	1053_chr11	1	1	1	1	95179514	95179514
874	1053_chr12	1	1	1	1	88889391	88889391
875	1053_chr13	1	1	1	1	59277862	59277862
876	1053_chr2	1	1	1	1	87356670	87356670
877	1053_chr3	1	1	1	1	85545145	85545145
878	1053_chr4	1	1	1	1	77170363	77170363
879	1053_chr5	1	1	1	1	89910187	89910187
880	1053_chr6	1	1	1	1	87415642	87415642
881	1053_chr7	1	1	1	1	87531851	87531851
882	1053_chr8	2	2	2	2	85746633	85747562
883	1053_chr9	1	1	1	1	91085990	91085990
884	1054_chr1	1	1	1	1	93691100	93691100
885	1054_chr10	1	1	1	1	80306955	80306955
886	1054_chr11	4	4	4	4	95253694	95253871
887	1054_chr12	1	1	1	1	88949334	88949334
888	1054_chr13	1	1	1	1	59421293	59421293
889	1054_chr2	1	1	1	1	87414535	87414535
890	1054_chr3	1	1	1	1	85556733	85556733
891	1054_chr4	1	1	1	1	77353472	77353472
892	1054_chr5	1	1	1	1	89914848	89914848
893	1054_chr6	1	1	1	1	87586001	87586001
894	1054_chr7	1	1	1	1	87613011	87613011
895	1054_chr8	2	2	2	2	85754775	85755013
896	1054_chr9	1	1	1	1	91089540	91089540
897	1055_chr1	1	1	1	1	93740117	93740117
898	1055_chr10	1	1	1	1	80337678	80337678
899	1055_chr11	1	1	1	1	95421715	95421715
900	1055_chr12	1	1	1	1	89057327	89057327
901	1055_chr13	1	1	1	1	59479330	59479330
902	1055_chr2	1	1	1	1	87479795	87479795
903	1055_chr3	1	1	1	1	85703859	85703859
904	1055_chr4	1	1	1	1	77536949	77536949
905	1055_chr5	1	1	1	1	89926434	89926434
906	1055_chr6	1	1	1	1	87609832	87609832
907	1055_chr7	22	22	22	22	87703878	87703891
908	1055_chr8	1	1	1	1	85756540	85756540
909	1055_chr9	2	2	2	2	91412101	91412104
910	1056_chr1	1	1	1	1	93845143	93845143
911	1056_chr10	1	1	1	1	80360043	80360043
912	1056_chr11	1	1	1	1	95714664	95714664
913	1056_chr12	1	1	1	1	89071753	89071753
914	1056_chr13	2	2	2	2	59583275	59583275
915	1056_chr2	1	1	1	1	87567574	87567574
916	1056_chr3	1	1	1	1	85761045	85761045
917	1056_chr4	1	1	1	1	77695458	77695458
918	1056_chr5	1	1	1	1	90254279	90254279
919	1056_chr6	1	1	1	1	87657509	87657509
920	1056_chr7	1	1	1	1	87883447	87883447
921	1056_chr8	1	1	1	1	85758250	85758250
922	1056_chr9	1	1	1	1	91551153	91551153
923	1057_chr1	1	1	1	1	93899474	93899474
924	1057_chr10	1	1	1	1	80466143	80466143
925	1057_chr11	1	1	1	1	95797713	95797713
926	1057_chr12	1	1	1	1	89274543	89274543
927	1057_chr13	1	1	1	1	59630231	59630231
928	1057_chr2	1	1	1	1	87588010	87588010
929	1057_chr3	1	1	1	1	85786135	85786135
930	1057_chr4	1	1	1	1	77729570	77729570
931	1057_chr5	1	1	1	1	90400579	90400579
932	1057_chr6	4	4	4	4	87707719	87707730
933	1057_chr7	1	1	1	1	87944812	87944812
934	1057_chr8	1	1	1	1	85759428	85759428
935	1057_chr9	1	1	1	1	91569709	91569709
936	1058_chr1	1	1	1	1	93908736	93908736
937	1058_chr10	1	1	1	1	80471330	80471330
938	1058_chr11	2	2	2	2	96095854	96096849
939	1058_chr12	1	1	1	1	89347238	89347238
940	1058_chr13	1	1	1	1	59640839	59640839
941	1058_chr2	1	1	1	1	87759047	87759047
942	1058_chr3	1	1	1	1	85806346	85806346
943	1058_chr4	2	2	2	2	77779046	77779047
944	1058_chr5	1	1	1	1	90413331	90413331
945	1058_chr6	1	1	1	1	88260487	88260487
946	1058_chr7	1	1	1	1	88170504	88170504
947	1058_chr8	1	1	1	1	85762276	85762276
948	1058_chr9	1	1	1	1	91647875	91647875
949	1059_chr1	1	1	1	1	93961785	93961785
950	1059_chr10	2	2	2	2	80587130	80587134
951	1059_chr11	1	1	1	1	96122788	96122788
952	1059_chr12	1	1	1	1	89358266	89358266
953	1059_chr13	1	1	1	1	59719199	59719199
954	1059_chr2	138	138	138	138	87824890	87825278
955	1059_chr3	1	1	1	1	85824775	85824775
956	1059_chr4	1	1	1	1	77862266	77862266
957	1059_chr5	1	1	1	1	90524177	90524177
958	1059_chr6	1	1	1	1	88297731	88297731
959	1059_chr7	1	1	1	1	88172715	88172715
960	1059_chr8	1	1	1	1	85765484	85765484
961	1059_chr9	1	1	1	1	91883355	91883355
962	105_chr1	1	1	1	1	9411204	9411204
963	105_chr10	1	1	1	1	9127326	9127326
964	105_chr11	2	2	2	2	10179350	10179372
965	105_chr12	1	1	1	1	10799549	10799549
966	105_chr13	12	12	12	12	16499304	16500277
967	105_chr14	8	8	8	8	25946842	25947396
968	105_chr15	1	1	1	1	24749520	24749520
969	105_chr16	21	21	21	21	9584401	9584412
970	105_chr17	1	1	1	1	9875010	9875010
971	105_chr18	1	1	1	1	10353647	10353647
972	105_chr19	1	1	1	1	13146379	13146379
973	105_chr2	1	1	1	1	7878095	7878095
974	105_chr20	1	1	1	1	11196738	11196738
975	105_chr21	1	1	1	1	9790705	9790705
976	105_chr22	1	1	1	1	17803091	17803091
977	105_chr3	1	1	1	1	8274241	8274241
978	105_chr4	1	1	1	1	9331976	9331976
979	105_chr5	1	1	1	1	8327642	8327642
980	105_chr6	1	1	1	1	8124257	8124257
981	105_chr7	1	1	1	1	11242833	11242833
982	105_chr8	1	1	1	1	7868704	7868704
983	105_chr9	4	4	4	4	7442521	7442524
984	105_chrX	1	1	1	1	14008742	14008742
985	105_chrY	6	6	6	6	11723099	11723245
986	1060_chr1	1	1	1	1	93969423	93969423
987	1060_chr10	1	1	1	1	80597626	80597626
988	1060_chr11	1	1	1	1	96250227	96250227
989	1060_chr12	2	2	2	2	89481845	89481854
990	1060_chr13	1	1	1	1	59913877	59913877
991	1060_chr2	8	8	8	8	87907409	87907585
992	1060_chr3	1	1	1	1	86069076	86069076
993	1060_chr4	1	1	1	1	77912322	77912322
994	1060_chr5	6	6	6	6	90664524	90664584
995	1060_chr6	1	1	1	1	88332884	88332884
996	1060_chr7	1	1	1	1	88265988	88265988
997	1060_chr8	1	1	1	1	85768502	85768502
998	1060_chr9	1	1	1	1	91946230	91946230
999	1061_chr1	1	1	1	1	94014493	94014493
1000	1061_chr10	1	1	1	1	80688781	80688781
1001	1061_chr11	1	1	1	1	96270704	96270704
1002	1061_chr12	1	1	1	1	89584649	89584649
1003	1061_chr13	1	1	1	1	60105673	60105673
1004	1061_chr2	1	1	1	1	87919865	87919865
1005	1061_chr3	1	1	1	1	86072395	86072395
1006	1061_chr4	1	1	1	1	77956239	77956239
1007	1061_chr5	1	1	1	1	90668969	90668969
1008	1061_chr6	1	1	1	1	88361061	88361061
1009	1061_chr7	1	1	1	1	88379552	88379552
1010	1061_chr8	4	4	4	4	85769539	85770773
1011	1061_chr9	1	1	1	1	92067441	92067441
1012	1062_chr1	1	1	1	1	94017043	94017043
1013	1062_chr10	1	1	1	1	80706321	80706321
1014	1062_chr11	1	1	1	1	96279891	96279891
1015	1062_chr12	1	1	1	1	89592872	89592872
1016	1062_chr13	1	1	1	1	60247489	60247489
1017	1062_chr2	1	1	1	1	87924429	87924429
1018	1062_chr3	1	1	1	1	86127857	86127857
1019	1062_chr4	1	1	1	1	78008856	78008856
1020	1062_chr5	1	1	1	1	90838426	90838426
1021	1062_chr6	1	1	1	1	88400217	88400217
1022	1062_chr7	1	1	1	1	88403079	88403079
1023	1062_chr8	5	5	5	5	85773426	85774369
1024	1062_chr9	1	1	1	1	92110128	92110128
1025	1063_chr1	1	1	1	1	94244605	94244605
1026	1063_chr10	1	1	1	1	80824883	80824883
1027	1063_chr11	1	1	1	1	96298222	96298222
1028	1063_chr12	1	1	1	1	89623199	89623199
1029	1063_chr13	1	1	1	1	60251945	60251945
1030	1063_chr2	1	1	1	1	88033848	88033848
1031	1063_chr3	1	1	1	1	86232129	86232129
1032	1063_chr4	1	1	1	1	78087828	78087828
1033	1063_chr5	1	1	1	1	90905982	90905982
1034	1063_chr6	1	1	1	1	88440041	88440041
1035	1063_chr7	1	1	1	1	88562075	88562075
1036	1063_chr8	1	1	1	1	85777545	85777545
1037	1063_chr9	1	1	1	1	92111549	92111549
1038	1064_chr1	1	1	1	1	94370425	94370425
1039	1064_chr10	1	1	1	1	80862659	80862659
1040	1064_chr11	3	3	3	3	96407192	96407232
1041	1064_chr12	1	1	1	1	89629085	89629085
1042	1064_chr13	1	1	1	1	60256950	60256950
1043	1064_chr2	2	2	2	2	88044708	88044788
1044	1064_chr3	1	1	1	1	86279826	86279826
1045	1064_chr4	1	1	1	1	78159878	78159878
1046	1064_chr5	1	1	1	1	91003461	91003461
1047	1064_chr6	1	1	1	1	88588943	88588943
1048	1064_chr7	1	1	1	1	88804483	88804483
1049	1064_chr8	1	1	1	1	85778562	85778562
1050	1064_chr9	1	1	1	1	92272860	92272860
1051	1065_chr1	1	1	1	1	94411390	94411390
1052	1065_chr10	1	1	1	1	80865534	80865534
1053	1065_chr11	1	1	1	1	96459871	96459871
1054	1065_chr12	1	1	1	1	89717902	89717902
1055	1065_chr13	1	1	1	1	60637631	60637631
1056	1065_chr2	1	1	1	1	88195573	88195573
1057	1065_chr3	1	1	1	1	86289453	86289453
1058	1065_chr4	4	4	4	4	78353999	78354005
1059	1065_chr5	1	1	1	1	91045663	91045663
1060	1065_chr6	1	1	1	1	88751894	88751894
1061	1065_chr7	1	1	1	1	89019396	89019396
1062	1065_chr8	1	1	1	1	85781669	85781669
1063	1065_chr9	1	1	1	1	92366695	92366695
1064	1066_chr1	1	1	1	1	94567263	94567263
1065	1066_chr10	1	1	1	1	81002670	81002670
1066	1066_chr11	1	1	1	1	96506997	96506997
1067	1066_chr12	1	1	1	1	89852647	89852647
1068	1066_chr13	1	1	1	1	60654598	60654598
1069	1066_chr2	1	1	1	1	88282634	88282634
1070	1066_chr3	1	1	1	1	86436663	86436663
1071	1066_chr4	1	1	1	1	78458548	78458548
1072	1066_chr5	1	1	1	1	91047862	91047862
1073	1066_chr6	1	1	1	1	88996537	88996537
1074	1066_chr7	1	1	1	1	89044426	89044426
1075	1066_chr8	1	1	1	1	85782707	85782707
1076	1066_chr9	1	1	1	1	92409596	92409596
1077	1067_chr1	1	1	1	1	94643097	94643097
1078	1067_chr10	1	1	1	1	81117079	81117079
1079	1067_chr11	1	1	1	1	96837658	96837658
1080	1067_chr12	1	1	1	1	90022713	90022713
1081	1067_chr13	1	1	1	1	60658208	60658208
1082	1067_chr2	2	2	2	2	88420577	88420583
1083	1067_chr3	1	1	1	1	86679779	86679779
1084	1067_chr4	1	1	1	1	78532062	78532062
1085	1067_chr5	1	1	1	1	91296835	91296835
1086	1067_chr6	1	1	1	1	89166961	89166961
1087	1067_chr7	1	1	1	1	89133232	89133232
1088	1067_chr8	1	1	1	1	85783850	85783850
1089	1067_chr9	1	1	1	1	92442400	92442400
1090	1068_chr1	1	1	1	1	94876628	94876628
1091	1068_chr10	1	1	1	1	81155459	81155459
1092	1068_chr11	1	1	1	1	97148985	97148985
1093	1068_chr12	1	1	1	1	90040227	90040227
1094	1068_chr13	10	10	10	10	60726705	60726722
1095	1068_chr2	1	1	1	1	88571827	88571827
1096	1068_chr3	2	2	2	2	86722439	86723407
1097	1068_chr4	1	1	1	1	78536466	78536466
1098	1068_chr5	1	1	1	1	91350862	91350862
1099	1068_chr6	1	1	1	1	89251697	89251697
1100	1068_chr7	1	1	1	1	89255437	89255437
1101	1068_chr8	1	1	1	1	85785393	85785393
1102	1068_chr9	1	1	1	1	92508176	92508176
1103	1069_chr1	1	1	1	1	94923365	94923365
1104	1069_chr10	1	1	1	1	81228892	81228892
1105	1069_chr11	7	7	7	7	97245589	97245596
1106	1069_chr12	1	1	1	1	90236328	90236328
1107	1069_chr13	2	2	2	2	60823040	60823045
1108	1069_chr2	1	1	1	1	88584099	88584099
1109	1069_chr3	1	1	1	1	86936302	86936302
1110	1069_chr4	1	1	1	1	78735958	78735958
1111	1069_chr5	1	1	1	1	91367517	91367517
1112	1069_chr6	1	1	1	1	89356821	89356821
1113	1069_chr7	1	1	1	1	89270646	89270646
1114	1069_chr8	2	2	2	2	85787723	85788233
1115	1069_chr9	1	1	1	1	92623490	92623490
1116	106_chr1	22	22	22	22	9553198	9553212
1117	106_chr10	1	1	1	1	9568259	9568259
1118	106_chr11	1	1	1	1	10244096	10244096
1119	106_chr12	1	1	1	1	10823190	10823190
